id,title,contents,date,category,source
c1756f38-b2fe-43a6-8965-25ffb03290a2,分享文》日幣狂跌、美金飆高，出國旅遊到底該刷信用卡還是用現金呢？,日幣近期的匯率不斷創新低，之前早早換好日幣的大戶們慘被「套牢」，而美金則是在升息的幫助下不斷飆升，用美金消費變得越來越貴。,2023/11/20,小資理財,yahoo
e45d662b-b8f1-440e-875d-6b835228bec9,高雄日航酒店啟動徵才與開業準備 2024年下半開幕,大倉日航酒店管理集團（Okura Nikko Hotel Management）旗下位在高雄亞洲新灣區高雄日航酒店（Hotel Nikko）預計2024年下半年開幕。集團派任擁有三十餘年豐富酒店管理經驗的福元雅彥（Masahiko Fukumoto）領導高雄日航酒店開業準備室為明年的開幕統籌策劃，並自即日起啟動各項招聘作業，延攬優秀軟硬體廠商，亦期待有志投入觀光及餐飲業的人才加入服務團隊。,2023/11/20,小資理財,yahoo
8b2757dc-91ba-4636-9869-77d509d6ea81,加薪有望  國泰金調查：逾5成民眾估明年會漲薪,年底將近，各大公司行號正準備尾牙與年終獎金，同時也將依照員工年終考核調整明年薪資。國泰金今（20日）公布「國民經濟信心調查」，有52％民眾預估2024年薪資會調漲，其中約4分之1漲幅會大於3％。,2023/11/20,小資理財,yahoo
4512d7dd-5576-4aac-bac8-c7a2853ebed8,促電信業提升5G戶數 頻率使用費擬新增占比折扣,（中央社記者蘇思云台北2023年11月20日電）電信業除了頻譜標金外，每年也須繳交頻率使用費。數位部最新預告「頻率使用費收費標準」相關修正草案，為激勵業者提升5G用戶數、促進頻率使用效率，規劃新增5G戶數占比折扣，若比例超過3成，單一業者可折扣新台幣1500萬元。,2023/11/20,小資理財,yahoo
f90c999d-67f7-4253-84e6-12ae9a64249b,以為薪水很漂亮！入職卻被「砍掉1萬」她苦勸1句真心話,求職眉角多，尤其在薪水上更要時時留意，有Dcard網友以自身經驗提醒大家，很多企業老闆會用高薪水把人騙進去任職，但等到領薪水時才發現落差很大，原Po苦勸，有能力的人要勇敢跟主管談薪資，才不會養出低薪慣老闆。,2023/11/18,小資理財,yahoo
b2578b68-45cc-47ed-94dd-0c6e4001250c,【懶人包】街口支付綁對信用卡，回饋飆高11%！,行動支付時代來臨！只要帶一支手機就可以出門，你跟上時代了嗎？行動支付App越來越多，很多人都不知道該怎麼選擇？小編來跟大家分享最近蠻多人使用的街口支付，不但可以綁定各家銀行的信用卡，可支付的店家也愈來愈多；計程車、繳北市路邊停車費、北市自來水費也可使用街口支付。,2023/11/17,小資理財,yahoo
7e30195a-122b-4c34-8673-cfc366ec58b1,星巴克紅杯日 員工罷工要求加人、加薪,（中央社紐約2023年11月16日綜合外電報導）星巴克工會（Starbucks Workers United）表示，在今天公司舉辦一個重要的促銷活動之際，數百家分店的員工進行了罷工，並提出改善人力配置和加薪的要求。,2023/11/17,小資理財,yahoo
c9eb0b5e-f851-4deb-a17e-ce3d3b7ee3a4,餐飲復甦大展店 加薪搶人,疫後外食餐飲市場大復甦，為擴大市占口搶商機，連鎖餐飲集團除拓點、創新品牌腳步不停，因應展店需求並面對缺人缺工問題，王品、饗賓餐旅、築間、爭鮮、樂多多、全家餐飲、鬍鬚張，以及橘焱胡同和豆府餐飲集團，除持續不斷徵才招募人力更標榜優於政府基本薪資門檻「加薪搶人」，2024年起依不同品牌基本起薪落在3萬至4萬元間，上調5％至9％，餐飲業搶人大戰提早在農曆年前引爆。,2023/11/16,小資理財,yahoo
5aa5fb32-eec9-4a35-b16c-0c84ca2f4737,電動機車》PBGN(Gogoro)電池資費，用對信用卡最高15%回饋,"Gogoro是國內最大的電動機車廠商，不僅成功帶起市場熱潮，更拉攏YAMAHA、宏佳騰AEON、PGO、台鈴與中華汽車組成PBGN聯盟(Powered by Gogoro Network)，一起打造共同的電力市場，讓Gogoro Network的電池交換更活絡！
 如果你的電動機車是PBGN成員，相信每個月都要付不少的電池月租費，如果用對信用卡，日積月累下來，可以省不少錢喔，今天小編就整理了幾張卡片的繳費回饋，希望大家可以越騎越省！",2023/11/16,小資理財,yahoo
f0f13c3d-7a28-46cb-99e6-897dfd3cd696,"王品各品牌加薪6％至9％ 2024年再招1,200人","疫後外食餐飲市場大復甦，為擴大市占，王品集團展店、開新品牌腳步不停歇，最新燒肉品牌「金咕」即將亮相，王品也積極招募餐飲好手，打出正職無經驗可、新進同仁起薪35,000元起，儲備幹部任用起薪最高45,000元，未來若通過培訓考核晉升為店經理，薪資有機會上看6萬元。",2023/11/16,小資理財,yahoo
2e895eed-6cd3-4fca-9a9e-597a5bd0dae5,王品啟動第4波加薪計畫 12月萬人尾牙抽千萬獎金,（中央社記者江明晏台北2023年11月16日電）王品 (2727) 集團創立滿30週年，今年營收、每股盈餘、市值力拚餐飲類股「三冠王」。王品今天宣布，10月啟動今年第4波加薪計畫，最高調幅近9%，明年再釋1200名正職職缺，王品訂12月14日舉辦萬人尾牙。,2023/11/16,小資理財,yahoo
9a410890-737c-4027-8041-2c046511522b,企業徵才成功率 創新低,全台大缺工，企業招募卻難上加難，不僅成功率僅剩2成創新低，招募期也更久，平均花48天才找到人，主要因為企業面臨薪資福利缺乏競爭力、知名度低等兩大痛點，尤其近兩年通膨罩頂，讓求職與轉職者一致向「錢」看，首重經濟報酬，最在意「薪資條件需符合期待」。,2023/11/15,小資理財,yahoo
69a91a52-ab9d-4e5a-8c06-690d5bff6446,分享文》買月票怕反虧錢？遠銀快樂信用卡5%超好用，小編的上班通勤專武卡！,你是否跟小編一樣，是個每天要奔波到公司的上班族，但是卻又用不到政府推出的月票呢？以小編自己來說，上班搭捷運的車資每趟25元，一個月抓25個上班日，等於總共搭乘50次，不含任何折扣才1250元，計算北捷常客優惠回饋312元後，只要938元，如果買1200元月票，簡直虧到不行！,2023/11/15,小資理財,yahoo
4a747959-7988-416a-9b61-3873f86be1f0,【外送優惠碼】2023年11月麥當勞歡樂送，Foodpanda、Ubereats免運/折扣整理！,"肚子好餓，懶得煮又不想出門買，外送方便又省時，是外食族的好朋友，手機點一點想吃的美食輕鬆送到家。
Foodpanda(
熊貓
)
、
Ubereats
是大家最常使用的兩大外送平台，手機
APP
訂餐好方便，餐點選擇性也高，且不時會推出外送免運費優惠。若想要吃麥當勞，除了使用外送平台，還可直接透過麥當勞「
24hr 
歡樂送」服務，且沒有訂單金額限制，大量訂餐超方便，單次運費只要
39
元。此外，麥當勞歡樂送也不定期針對指定餐點提供專屬優惠，還有搭配信用卡、行動支付等活動。",2023/11/15,小資理財,yahoo
d23efd8a-52f3-4e49-9c25-acbbc0f09b8c,降息預期發酵 債券ETF買點到,【時報-台北電】市場瀰漫降息預期漸濃，債券投資價值浮現。法人指出，債券市場近期波動劇烈，但觀察投資等級債及公債指數報酬率表現相對佳，儘管目前公債殖利率下滑，但仍處於高原期，且債券ETF分配收益相對來到高點，代表有利的買點已到。,2023/11/21,基金動態,yahoo
8b5e73fc-9b2d-413d-ba3f-147ed9eeea3f,《基金》微軟、輝達飆天價 帶飛00757創新高,【時報記者任珮云台北報導】生成式人工智慧 (Gen AI) 熱潮重啟飆風，微軟、輝達兩大天王股價齊飆天價，並領軍尖牙股FANG+指數續創歷史新高，追蹤該指數的統一FANG+ ETF（00757）今日早盤也勁揚超過2%，以63.6元持續改寫歷史新高價。,2023/11/21,基金動態,yahoo
5301cd11-d11f-42ae-8bb1-93d5044358a2,《基金》台股ETF受益人年內增加170萬人 人氣標的有變化,【時報記者任珮云台北報導】最新集保戶股權分散統計出爐，根據11月17日最新數據資料顯示，56檔台股ETF中，最新一周受益人增加的有20檔、共增加6377人；56檔總受益人連續16周創新高，來到586萬2749人，相當於每4人就有1人持有台股ETF，今年來增加170萬6591人。,2023/11/21,基金動態,yahoo
21f64119-89b9-4043-a3a6-1d2779946f41,《基金》升息尾聲 科技非投等債反彈機會增,【時報-台北電】美國10月通膨降溫，債市解讀聯準會再升息微乎其微，而且明年可能四度降息，公債殖利率大幅收斂，引領風險債市價格走強，後續科技非投等債反彈力道可期。投信法人認為，現階段非投資等級債價格位處長期低檔區，建議投資組合中可以列入投資部位。,2023/11/21,基金動態,yahoo
c310f511-b0e3-4e87-8056-c5af5ee15603,《研究報告》2024債券投資報酬 債息為主,【時報-台北電】美國聯準會若不再升息，法人認為投資債券的黃金時刻即將到來，但亦提醒投資人，2024年債券投資主要報酬仍以債息為主，明年要有債券資本利得的機率並不高。,2023/11/21,基金動態,yahoo
a3d45c70-5408-471e-93de-4e34b88478c5,《基金》美股強勢吸金 單周淨流入257.7億美元,【時報-台北電】美國10月通膨數據放緩，市場預期聯準會升息見頂，美國會通過法案避免政府關門、中美領導會談順利落幕，都提振股市，過去一周全球股票基金資金流向，包括美國、拉丁美洲及新興市場等地股市均迎來淨流入，其中美股單周淨流入257.71億美元最多，資金情緒明顯正向。,2023/11/21,基金動態,yahoo
ba7a0a7f-5504-452b-9022-5d60b8d40c04,《各報要聞》桃太郎發威！日股基金規模爆增2.28倍,【時報-台北電】日股今年屢創新高，帶動國人近年最大一波日股投資熱潮。去年底境內日股基金規模僅新台幣14.58億元、境外日股基金則為251.25億元，今年到10月已分別增至423.9億元及447.8億元，合計新增605.89億元，增幅2.28倍。,2023/11/20,基金動態,yahoo
3b6d0eb6-83e6-4eca-8b9b-e6423bd8ca91,《基金》卡位債市行情 這檔月領息15元入手價,【時報記者任珮云台北報導】有別於去年聯準會積極升息，今年來在通膨趨緩之下，不僅升息舉措不若去年積極，近期聯準會更是兩度暫停升息，隨著升息循環接近尾聲，債市表現亦揮別陰霾，債券ETF買氣持續攀升，自今年4月上旬以來，債券ETF的受益人數變呈現周周上升態勢，由4月初30萬人增加至11月中87萬人！市場熱度持續升高。,2023/11/20,基金動態,yahoo
98029d55-8e9e-47e0-9b56-a245e5691517,《金融》債券比股票更美 PIMCO首選這類,【時報記者任珮云台北報導】展望2024年，在總體經濟與市場風險環境下，投資組合的靈活度仍是關鍵。PIMCO在最新資產配置展望報告指出，債券少見地比股票更具吸引力。美國中期存續期債券產品尤其具有吸引力。PIMCO也在澳洲、加拿大、英國和歐洲看到具有吸引力的投資機會。前兩者對利率更為敏感，因該國房屋持有者大多採用浮動房貸利率；而後兩者的總體數據顯示其比美國更接近經濟衰退。這些地區的央行政策可能各異，PIMCO將追蹤他們在資產負債表上所持有的債券，檢視其可能對利率和相關部位產生的影響。,2023/11/20,基金動態,yahoo
6fbfd11c-dcaa-4f73-a379-cb05ce835c27,《金融》股債ETF基金夯 規模齊胖4成,【時報-台北電】今年投信股債ETF基金買氣爆棚，受益人數與規模同步創新高，統計至10月底合計規模3.27兆元已占境內基金整體6兆元規模的逾半數，也就是被動式基金正式超越主動式基金，且未來投信業者持續搶進ETF商機，有助提高整體基金市場金流穩定度。,2023/11/20,基金動態,yahoo
cbcdddac-520c-4f3d-bbaa-5398acf40983,《基金》科技股基金 挑好股勿追高,【時報-台北電】生成式AI人工智慧在全球掀起新興科技投資趨勢，即使不少科技股股價已出現一大波的漲勢，法人仍認為，目前僅為AI興起的開端，未來還有很長的路可走，但也提醒股價仍要合理，不宜過度追捧。根據晨星統計，科技股基金今年表現好的逾8成，但少數還是有負報酬率，好壞之間差異大。,2023/11/20,基金動態,yahoo
c8480a15-138e-4d1a-a9c3-071b13ae6ce7,《基金》低碳ETF 資金配置首選,【時報-台北電】台股多方氣勢轉強，但短線已經累積不小漲幅，投信法人認為，台股ETF波動度相對個股與大盤低，有利存股族長期穩健投資，建議投資大型龍頭公司為主，較能兼顧收益及波動，若再加上投資趨勢所及的低碳ESG題材，未來隨著低碳變成投資顯學後，預期資金流入的幅度將會持續擴大，低碳ETF後市表現更可期。,2023/11/20,基金動態,yahoo
9a4c1ef1-0c93-4560-9cfb-292a61d3473e,《大陸產業》大基金二期攻算力 入股清微智慧,【時報-台北電】大基金二期再度出手，本次鎖定參股全球首家、出貨量最大的可重構計算晶片企業清微智慧。可重構架構晶片具有廣泛的通用計算能力，是解決高算力需求的必備晶片，大基金二期的出手，也是搶先布局下一階段的算力市場，避免「卡脖子」危機。,2023/11/20,基金動態,yahoo
530b3650-bb1b-47bd-a811-f63a0f840dba,《基金》00937B開募 升息尾聲卡位債市,【時報-台北電】今年來在通膨趨緩之下，美國聯準會（Fed）不僅升息舉措不若去年積極，近期更兩度暫停升息，隨升息循環接近尾聲，債市表現亦揮別陰霾，債券ETF買氣持續攀升，自今年4月上旬以來債券ETF受益人數便呈現「周周上升」態勢，市場熱度高。,2023/11/19,基金動態,yahoo
e8f1dea0-fb77-4b09-8e8e-4694f4063656,《國際金融》放空特斯拉吃癟 錢諾斯關閉避險基金,【時報-台北電】華爾街知名大空頭錢諾斯（Jim Chanos）操盤的避險基金因今年以來美股大漲而損失慘重，被迫在近日宣布關閉基金，並將基金公司Chanos & Co.轉入家族企業，日後改為顧問服務。,2023/11/19,基金動態,yahoo
21e78263-7638-41ca-b756-cc723677dfb1,月配息高股息ETF正夯 股添樂教買不踩雷,台灣人熱愛買ETF，當中又以高股息ETF特別受歡迎。現在市場上出現月配息的高股息ETF 00929，資深分析師股添樂到Yahoo TV《進擊的荷包》，推測以00929的成功，很快就會帶動更多月配息的ETF上市。但月配息真的好嗎？股添樂拆解ETF的原理，也推薦不同的標的給不同類型的投資人。,2023/11/20,專家專欄,yahoo
ef73cbd6-cf89-44af-843f-2011b1fbd837,生技展即將登場 AI結合傳統醫療個股搶先看,2023年台灣醫療科技展即將在11/30登場，一共為期3天，在南港展覽盛大舉辦。這個號稱亞太最具規模醫療科技產業盛會，為全球首個『橫跨醫療、電子資通訊、科技、生技製藥、醫材，串聯大健康產業完整生態鏈的專業規模會展』，十分值得期待。,2023/11/21,專家專欄,yahoo
8b87c7d2-c597-41e7-8696-cf57152babb0,【Y投資風向球】升息陰霾漸遠 科技基金大反攻,美國10月通膨率下滑，讓市場信心大振，債券殖利率下跌，全球股市都呈現反彈走勢。其中尤其是科技股反彈最為強勁，隨著半導體庫存修正近尾聲，2024年AI相關應用持續發酵，科技基金不寂寞。,2023/11/20,專家專欄,yahoo
25737270-a2e5-47f1-8693-600ec957b4da,善用666小錢儲蓄法 小資族輕鬆存退休金,雙11（週年慶）剛過，我自己趁著週年慶促銷，買了自己常用的某牌保養品二組，該專櫃採會員預約促銷組合產品的方式，然後再跟消費者約定某天去百貨專櫃取貨付款，不過依照經驗，通常專櫃小姐都會現場再跟消費者推銷其他的組合產品。,2023/11/17,專家專欄,yahoo
737f5ead-6295-4637-bdd0-f475b7fefc2b,轉機威力的黑馬股,十月開始不斷強調第四季台股主軸是以「IC設計」+「展望明年第一季夢想」大行情，今年的IC通路股文曄(3036)、大聯大(3702)、至上(8112)受惠AI概念股還有合併眾效，股票一路北上。IC通路以代理為主，很少研發自家產品。但是利機(3444)卻一枝獨秀今年公司積極轉型，尤其在孤門獨市自製銀漿產品，已衍生出三大產品，包括低溫燒結銀、高導熱銀漿以及客製化銀漿，已分別切入射頻IC、LED車尾燈與工控觸控面板應用，今年各主力產品營收占比為封測相關40～45％、驅動IC相關35～40％、半導體載板12～15％，公司積極展開全面獲利提升計畫，另散熱片方面，法說會也目前已啟動併購製造合作廠作業，以逐步增加股權方式完成收購，推升明年獲利表現向上，公司看好旗下主要產品包括均熱片及載板出貨成長。,2023/11/17,專家專欄,yahoo
b86a2580-3a65-4729-a077-53eb61fffa6e,摺疊手機最大的受惠者：富世達,根據Counterpoint Research 的預估，全球摺疊手機市場的出貨量將由2022年的1300萬支逐年成長，2027年將突破一億支的關卡，滲透率也將由2022年的5%大增至39%。摺疊手機先進者三星將繼續主導市場，中系手機品牌也將陸續投入，至於蘋果何時以及是否會正式進軍摺疊手機市場，為後續觀察重點之一。今年雖然全球智慧型手機出貨呈現雙位數的年減，但摺疊手機出貨量達250萬支，年增64%，且全球各主要市場皆呈現成長，其中中國市場的佔比續增至4成以上。使得摺疊手機在全球智慧型手機的出貨量衰退下，持續逆勢增加達210萬支，年增10%，中國市場的市佔率更進一步上升至58.6%。,2023/11/17,專家專欄,yahoo
9c0ab520-b927-4ad6-a74a-aa0fda8465a1,巴菲特投資短債 優點是什麼？熱門短債ETF 平均到期殖利率都在5%以上！,股神巴菲特最近引人討論的投資之一，就是在波克夏海瑟威(Berkshire Hathaway) 最新的第3季財報中揭露，其帳上有上千億美元的美國國庫券，比去年底多了超過3成，反觀2023年前3季股票的操作，波克夏都是站在賣方。,2023/11/17,專家專欄,yahoo
81e08e22-dc4e-484d-bcbc-fac1815fa122,被動元件迎來復甦浪潮,最近市場上持續傳出消費性電子復甦的跡象，從國內的晶圓代工龍頭台積電、鏡頭大廠大立光、PC品牌廠的宏碁、華碩到手機PA供應鏈的全新、穩懋、宏捷科、等，都看好明年手機及消費性電子產品的復甦以及AI所帶動的換機潮，而最近這波復甦漲價潮也開始吹往被動元件，國內的華新科(2492)先前公布9月營收創下近15個月來的新高，先前公司就表示第四季將迎來中國地區手機復甦的需求，這時大家當然也不會忘了國內的被動元件龍頭國巨(2327)，近年來公司透過多次併購持續擴大產品線及經濟規模，將會是這波復甦最大的受惠者。,2023/11/14,專家專欄,yahoo
cf393d97-9028-47eb-a7cd-926e6bd1cbbc,挑好股不追高 這8檔營收落底翻揚大戶搶買,台積電的10月營收創下歷史新高，點燃了市場對科技股的信心。原因很簡單，因為台積電屬於半導體產業的上游，因此當台積電的業績好，甚至是創下歷史新高的好，我們更應該去檢視一些原本業績不好，但是近期業績有好轉的個股。這些個股很可能最壞的時間剛剛過去，值得我們去留意。,2023/11/13,專家專欄,yahoo
2e84d48c-8e1a-4bb7-8453-164b18b909dc,波克夏賣股買債 股神成了債神？,近期，股神巴菲特旗下的波克夏公布Q3財報，雖然整體營收優於去年，但波克夏已連續四季停止購買股票，同時還買入大量短期國債，不進讓投資者好奇，目前波克夏的操作方式，是意味著經濟衰退不可避免，當前不適合持有股票，還是債券利率攀高，已經讓長期不青睞債券的巴菲特開始動搖？,2023/11/13,專家專欄,yahoo
20e6ebb2-fce9-4c07-b045-dd9e4c5a38ff,【Y投資風向球】迎接年末反彈波 台股基金績效領先,全球股債市反彈後震盪，債券殖利率下跌後稍微反彈，油價跌、金價也滑落。股市在修正三個月後，終於迎來反彈，上周股市雖然震盪，但仍可偏向正面看待。台股連續二周收紅，技術面再度站上季線。短線外資轉賣為買、新台幣稍微止貶，台股有機會迎來反彈行情。台股基金今年以來表現亮眼，第四季仍有機會再衝刺。,2023/11/13,專家專欄,yahoo
70f22974-bdb8-4505-99b9-646df17daa31,新鮮人必看！沒有富爸爸 要懂得善用薪水致富！,國內知名塔羅牌老師艾菲爾在其社交網站分享一篇有關星座理財報導，根據12不同星座區分為4種適合的理財方式：,2023/11/13,專家專欄,yahoo
5becf605-3585-4716-b4f8-b1696a30bea7,聯準會說法反覆 亞幣震盪偏貶要走多久,鮑爾一下說升息控通膨任務可能達成，一下說還有升息的機會，究竟在美元上下刷洗的環境中，亞幣會怎麼走呢？,2023/11/10,專家專欄,yahoo
3d8c5744-e55b-48fa-93c3-800794e6a2aa,外銷訂單連14黑 3利多本月拚翻紅,[周刊王CTWANT] 經濟部統計處20日公布10月外銷訂單金額為528.7億美元，較去年同期減少4.6％，為連14個月衰退，不過衰退減幅已經縮小至個位數。經濟部統計處處長黃于玲預估11月可望翻紅，未來復甦期程仍要觀察。,2023/11/20,研究報導,yahoo
f9e85192-a739-4944-963f-ca12d6f1d8ba,《研究報告》外資挺新興亞股 台股登買氣王,【時報-台北電】受惠避險情緒緩和、通膨降溫，帶動股市震盪向上，新興亞股上周普遍走揚，以台股上漲3.2％最多。法人指出，從資金流向來看，外資上周買超台股41.6億美元，成為新興亞股中淨流入最多，其次是南韓8.2億美元，其他僅越南遭賣超0.6億美元。,2023/11/21,研究報導,yahoo
371a2d44-708b-44a5-90b2-87c50ab14d9f,《研究報告》台股氣勢足 定時定額迎勝率,【時報-台北電】台股短線挑戰波段高點，法人指出，根據Lipper統計，至10月底定時定額投資加權指數10年回測發現，持有1年、5年、10年，正報酬機率及平均報酬率各達72％及12.1％、100％及45.9％、100％及0.5％，面對台股中長期展望正向，建議定時定額布局主動式台股基金迎接勝率。,2023/11/20,研究報導,yahoo
36625b3d-9b84-4148-a9fe-08f1b356c0fc,《研究報告》半導體落底回神,【時報-台北電】近期美國公債殖利率進入整理，全球股市反彈，台股由AI族群領軍，表現相對強勢。投信法人表示，隨庫存調整將結束，半導體產業有望加入戰局，與AI股一同發力，根據歷史統計，近20年當半導體景氣落底後，都會帶動台股行情大好，將有望重啟大多頭時代。,2023/11/20,研究報導,yahoo
c90cf4b8-9a9c-479c-8e1d-11691384efa5,《研究報告》醫療股財報靚 落後補漲可期,【時報-台北電】年初利率走勢提振市場風險情緒，資金自避風港撤出，導致醫療股今年至今表現仍落後大盤，尤其防禦色彩濃厚的大型製藥與健保公司今年股價表現仍差。但投信法人分析，醫療保健為重要核心資產配置，現在是逢低布局時機。,2023/11/17,研究報導,yahoo
52640682-f9fc-49e0-b8f2-9cb5def40b53,《研究報告》升息尾聲 長天期投等債潛利足,【時報-台北電】美國聯準會（Fed）二度停止升息，投信表示，利率短時間內料仍將維持在較高水準，但整體升息循環應已到尾聲，天期愈長的債券可望愈受惠，建議鎖定長天期投等債有更好的表現。,2023/11/17,研究報導,yahoo
ef8c8d12-2212-426c-81a1-afb1e2ca5a89,《研究報告》半導體ETF 進場訊號浮現,【時報-台北電】美國聯準會主席鮑爾釋出「鷹派暫停升息」，帶動全球股市表現，也帶旺台股。法人指出，台灣半導體庫存調整即將落底、電子製造業出口年增率轉正、景氣燈號脫藍，有望迎來一波反彈行情，可多留意半導體ETF波段進場訊號。,2023/11/16,研究報導,yahoo
b5832e50-5fd5-4d8d-a1ef-590ca45d6904,《研究報告》收益優勢 投等債布局正逢時,【時報-台北電】美國聯準會利率連二凍，市場預期12月不升息可能性高，投信法人表示，升息循環可望告終，債券也來到相對便宜位置，但地緣政治風險與景氣面仍有不確定性，建議以資產品質佳、違約風險低，且現階段具收益優勢的投資等級債，做為穩健投資組合標的。,2023/11/16,研究報導,yahoo
97beedd9-a7a2-4495-b37a-25ecba4c8e45,《研究報告》7台股基金 今年來績效勝大盤4倍,【時報-台北電】美國聯準會（Fed）立場轉鴿激勵，美債殖利率下滑，全球股市風險偏好回溫，台股走勢轉強盤堅，觀察今年以來表現犀利的主動式台股基金，有七檔台股基金報酬率戰勝大盤達4倍之多，績效表現相當亮眼。,2023/11/15,研究報導,yahoo
c5b53e0c-a050-48b3-9d55-41566e30d605,《研究報告》純網銀首家 將來銀獲准賣基金,【時報-台北電】純網銀首家獲准賣基金，純網銀國家隊將來銀行14日宣布獲准兼營信託業務，成為台灣首家獲准跨入基金銷售領域的純網銀，目前規畫於明年第一季起，將可正式提供基金投資服務。,2023/11/15,研究報導,yahoo
6e272350-0617-41ca-8a79-2b611679f2e2,《研究報告》陸股基金 三落底訊號浮現,【時報-台北電】陸股基金可望回春。連續好幾年表現墊底的陸股基金，今年平均仍下跌逾1成，成為表現最差的股票型基金，但投信法人近期發現陸股基金三落底訊號顯現，即大陸政府政策面支持、籌碼面外資北向資金及大陸大媽錢到位、評價面是本益比已跌到相對便宜低檔區，A股後市可期。,2023/11/14,研究報導,yahoo
529c51cd-887d-4853-ae70-0cbcce8d6283,《盤中解析》台股進逼萬七關 分析師點將6族群,【時報記者張漢綺台北報導】美股漲不停，台股盤中大漲進逼17000點！擺脫美國聯準會偏鷹訊息干擾，上周五美股持續飆漲收高，10月營收亮眼的台積電(2330)ADR更以大漲6.35%作收，激勵今天台股以高盤開出，股王世芯-KY(3661)及權王台積電(2330)勇攻，股后信驊(5274)也跟漲，讓台股多頭氣勢大振，中小型股則有世紀(5314)、鼎天(3306)、擎邦(6122)、威盛(2388)、智通(8932)、大綜(3147)、福永生技(4183)、京晨科(6419)、力山(1515)及訊芯-KY(6451)等盤中股價亮燈漲停，台股指數也開高走高，盤中指數大漲逾200點，最高來到16961點。,2023/11/13,研究報導,yahoo
4b45267a-e579-4b15-b693-f7ea896e4670,《研究報告》美元投資 國銀力推槓鈴策略,【時報-台北電】聯準會去年以來鷹速升息，美元利變壽險保單宣告利率不及美元定存利率，出現解約潮。國銀指出，觀察解約資金大多流入美元定存、債券，因高利率可能維持較長時間，美國公債殖利率曲線持續倒掛，建議採槓鈴式投資策略，在投資組合中配置不同天期海外債。,2023/11/13,研究報導,yahoo
549c1bf0-1d5b-4907-ad7d-6398d7b985cf,《研究報告》台股ETF受益人數 連14周創高,【時報-台北電】根據集保戶股權分散統計，至11月3日的數據資料顯示，在新成立的中信成長高股息、野村臺灣新科技50加入後，台股ETF來到共55檔，最新一周受益人增加的台股ETF有28檔共增加6.28萬人，總受益人也連續14周創新高。,2023/11/13,研究報導,yahoo
7f3b6c5d-9d6a-4745-bf98-24100c887cce,《研究報告》全球消費旺季到 台股漲相佳,【時報-台北電】儘管整體環境面臨景氣、美國升息等多項挑戰，但第四季全球消費旺季，包括大陸十一長假、雙11、雙12、耶誕假期等激發一年的買氣，有望帶動台股行情，預估第四季將有好表現。,2023/11/10,研究報導,yahoo
